URLS,Restaurant_ID
https://www.zomato.com/hyderabad/groove-9-sainikpuri-secunderabad,232
https://www.zomato.com/hyderabad/akshara-grand-kothapet,233
https://www.zomato.com/hyderabad/frost-bakery-pg-road-secunderabad,234
https://www.zomato.com/hyderabad/kaveri-curry-point-dilsukhnagar,235
https://www.zomato.com/hyderabad/autumn-leaf-cafe-jubilee-hills,236
https://www.zomato.com/hyderabad/blue-tree-kukatpally,237
https://www.zomato.com/hyderabad/eat-egg-in-madhapur,238
https://www.zomato.com/hyderabad/over-the-flow-hafeezpet,239
https://www.zomato.com/hyderabad/healthbent-gachibowli,240
https://www.zomato.com/hyderabad/sholay-the-bbq-bike-gachibowli,241
https://www.zomato.com/hyderabad/lazeez-khaana-himayath-nagar,242
https://www.zomato.com/hyderabad/pakodi-factory-1-nallakunta,243
https://www.zomato.com/hyderabad/prachis-kulfi-celebration-pg-road-secunderabad,244
https://www.zomato.com/hyderabad/mataam-al-jazirah-1-ameerpet,245
https://www.zomato.com/hyderabad/hotel-al-shafa-panjagutta,246
https://www.zomato.com/hyderabad/juice-box-l-b-nagar,247
https://www.zomato.com/hyderabad/chef-inams-steak-house-banjara-hills,248
https://www.zomato.com/hyderabad/yummy-tummy-dosa-1-kacheguda,249
https://www.zomato.com/hyderabad/brewbakes-saroor-nagar,250
https://www.zomato.com/hyderabad/hotel-sindhura-east-court-saroor-nagar,251
https://www.zomato.com/hyderabad/pastel-baking-co-marredpally-secunderabad,252
https://www.zomato.com/hyderabad/akshita-biryani-marredpally-secunderabad,253
https://www.zomato.com/hyderabad/celebrations-take-away-celebrations-jubilee-hills,254
https://www.zomato.com/hyderabad/lush-life-bistro-kompally,255
https://www.zomato.com/hyderabad/zinger-hut-karkhana-secunderabad,256
https://www.zomato.com/hyderabad/cakes-n-salad-kukatpally,257
https://www.zomato.com/hyderabad/diners-pavilion-gachibowli,258
https://www.zomato.com/hyderabad/lassi-shop-s-r-nagar,259
https://www.zomato.com/hyderabad/grannys-art-café-gachibowli,260
https://www.zomato.com/hyderabad/golden-deluxe-mess-khairatabad,261
https://www.zomato.com/hyderabad/nom-nom-the-chinese-kitchen-tolichowki,262
https://www.zomato.com/hyderabad/sapor-madhapur,263
https://www.zomato.com/hyderabad/subbayya-gari-hotel-kukatpally,264
https://www.zomato.com/hyderabad/friends-foods-gachibowli,265
https://www.zomato.com/hyderabad/nagabhushanam-mess-ecil-secunderabad,266
https://www.zomato.com/hyderabad/bismillah-hotel-hafeezpet,267
https://www.zomato.com/hyderabad/conçu-jubilee-hills,268
https://www.zomato.com/hyderabad/new-santosh-family-dhaba-jeedimetla,269
https://www.zomato.com/hyderabad/aahaa-amrutham-manikonda,270
https://www.zomato.com/hyderabad/take-a-break-nizampet,271
https://www.zomato.com/hyderabad/taj-mahal-hotel-1-malkajgiri-secunderabad,272
https://www.zomato.com/hyderabad/lassi-shop-2-hitech-city,273
